k,coverage,strat
17,152,Geo-distributed
18,155,Geo-distributed
19,169,Geo-distributed
20,176,Geo-distributed
21,182,Geo-distributed
22,191,Geo-distributed
23,195,Geo-distributed
24,205,Geo-distributed
25,215,Geo-distributed
26,219,Geo-distributed
27,220,Geo-distributed
28,221,Geo-distributed
29,223,Geo-distributed
30,225,Geo-distributed
31,292,Geo-distributed
32,309,Geo-distributed
33,319,Geo-distributed
34,321,Geo-distributed
35,329,Geo-distributed
36,331,Geo-distributed
37,333,Geo-distributed
38,336,Geo-distributed
39,339,Geo-distributed
40,341,Geo-distributed
41,345,Geo-distributed
42,347,Geo-distributed
43,350,Geo-distributed
44,370,Geo-distributed
45,371,Geo-distributed
46,377,Geo-distributed
47,394,Geo-distributed
48,397,Geo-distributed
49,399,Geo-distributed
50,410,Geo-distributed
51,432,Geo-distributed
52,435,Geo-distributed
53,437,Geo-distributed
54,439,Geo-distributed
55,442,Geo-distributed
56,444,Geo-distributed
57,446,Geo-distributed
58,448,Geo-distributed
59,456,Geo-distributed
60,457,Geo-distributed
61,458,Geo-distributed
62,460,Geo-distributed
63,462,Geo-distributed
64,464,Geo-distributed
65,465,Geo-distributed
66,477,Geo-distributed
67,479,Geo-distributed
68,481,Geo-distributed
69,485,Geo-distributed
70,489,Geo-distributed
71,523,Geo-distributed
72,538,Geo-distributed
73,560,Geo-distributed
74,561,Geo-distributed
75,575,Geo-distributed
76,579,Geo-distributed
77,581,Geo-distributed
78,582,Geo-distributed
79,584,Geo-distributed
80,667,Geo-distributed
81,669,Geo-distributed
82,672,Geo-distributed
83,681,Geo-distributed
84,683,Geo-distributed
85,697,Geo-distributed
86,734,Geo-distributed
87,735,Geo-distributed
88,758,Geo-distributed
89,761,Geo-distributed
90,761,Geo-distributed
91,763,Geo-distributed
92,800,Geo-distributed
93,801,Geo-distributed
94,803,Geo-distributed
95,816,Geo-distributed
96,819,Geo-distributed
97,821,Geo-distributed
98,822,Geo-distributed
99,823,Geo-distributed
100,825,Geo-distributed
101,829,Geo-distributed
102,859,Geo-distributed
103,867,Geo-distributed
104,879,Geo-distributed
105,881,Geo-distributed
106,906,Geo-distributed
107,908,Geo-distributed
108,910,Geo-distributed
109,1113,Geo-distributed
110,1203,Geo-distributed
111,1206,Geo-distributed
112,1208,Geo-distributed
113,1210,Geo-distributed
114,1213,Geo-distributed
115,1315,Geo-distributed
116,1317,Geo-distributed
117,1405,Geo-distributed
118,1406,Geo-distributed
119,1408,Geo-distributed
120,1409,Geo-distributed
121,1777,Geo-distributed
122,1880,Geo-distributed
123,1881,Geo-distributed
124,2489,Geo-distributed
125,2491,Geo-distributed
126,2496,Geo-distributed
127,2500,Geo-distributed
128,2541,Geo-distributed
129,2542,Geo-distributed
130,2806,Geo-distributed
131,2809,Geo-distributed
132,2851,Geo-distributed
133,2852,Geo-distributed
134,3260,Geo-distributed
135,3278,Geo-distributed
136,3280,Geo-distributed
1,12,Geo-distributed
2,15,Geo-distributed
3,25,Geo-distributed
4,27,Geo-distributed
5,30,Geo-distributed
6,32,Geo-distributed
7,36,Geo-distributed
8,70,Geo-distributed
9,81,Geo-distributed
10,83,Geo-distributed
11,87,Geo-distributed
12,88,Geo-distributed
13,93,Geo-distributed
14,96,Geo-distributed
15,98,Geo-distributed
16,100,Geo-distributed
17,101,Geo-distributed
18,103,Geo-distributed
19,120,Geo-distributed
20,122,Geo-distributed
21,124,Geo-distributed
22,127,Geo-distributed
23,132,Geo-distributed
24,135,Geo-distributed
25,137,Geo-distributed
26,145,Geo-distributed
27,147,Geo-distributed
28,150,Geo-distributed
29,152,Geo-distributed
30,162,Geo-distributed
31,164,Geo-distributed
32,172,Geo-distributed
33,175,Geo-distributed
34,179,Geo-distributed
35,200,Geo-distributed
36,203,Geo-distributed
37,205,Geo-distributed
38,207,Geo-distributed
39,210,Geo-distributed
40,248,Geo-distributed
41,253,Geo-distributed
42,255,Geo-distributed
43,272,Geo-distributed
44,287,Geo-distributed
45,301,Geo-distributed
46,311,Geo-distributed
47,317,Geo-distributed
48,339,Geo-distributed
49,341,Geo-distributed
50,344,Geo-distributed
51,348,Geo-distributed
52,354,Geo-distributed
53,356,Geo-distributed
54,358,Geo-distributed
55,425,Geo-distributed
56,435,Geo-distributed
57,438,Geo-distributed
58,439,Geo-distributed
59,443,Geo-distributed
60,444,Geo-distributed
61,458,Geo-distributed
62,460,Geo-distributed
63,462,Geo-distributed
64,470,Geo-distributed
65,471,Geo-distributed
66,493,Geo-distributed
67,495,Geo-distributed
68,497,Geo-distributed
69,499,Geo-distributed
70,500,Geo-distributed
71,501,Geo-distributed
72,502,Geo-distributed
73,522,Geo-distributed
74,526,Geo-distributed
75,549,Geo-distributed
76,552,Geo-distributed
77,553,Geo-distributed
78,555,Geo-distributed
79,638,Geo-distributed
80,704,Geo-distributed
81,709,Geo-distributed
82,711,Geo-distributed
83,750,Geo-distributed
84,755,Geo-distributed
85,756,Geo-distributed
86,757,Geo-distributed
87,787,Geo-distributed
88,788,Geo-distributed
89,792,Geo-distributed
90,792,Geo-distributed
91,794,Geo-distributed
92,797,Geo-distributed
93,803,Geo-distributed
94,806,Geo-distributed
95,815,Geo-distributed
96,817,Geo-distributed
97,1081,Geo-distributed
98,1084,Geo-distributed
99,1096,Geo-distributed
100,1184,Geo-distributed
101,1188,Geo-distributed
102,1190,Geo-distributed
103,1192,Geo-distributed
104,1194,Geo-distributed
105,1209,Geo-distributed
106,1211,Geo-distributed
107,1213,Geo-distributed
108,1215,Geo-distributed
109,1623,Geo-distributed
110,1632,Geo-distributed
111,1633,Geo-distributed
112,2241,Geo-distributed
113,2266,Geo-distributed
114,2268,Geo-distributed
115,2471,Geo-distributed
116,2484,Geo-distributed
117,2486,Geo-distributed
118,2854,Geo-distributed
119,2855,Geo-distributed
120,2857,Geo-distributed
121,2869,Geo-distributed
122,2870,Geo-distributed
123,2973,Geo-distributed
124,2974,Geo-distributed
125,2993,Geo-distributed
126,2994,Geo-distributed
127,2995,Geo-distributed
128,2997,Geo-distributed
129,3099,Geo-distributed
130,3140,Geo-distributed
131,3144,Geo-distributed
132,3145,Geo-distributed
133,3148,Geo-distributed
134,3189,Geo-distributed
135,3190,Geo-distributed
136,3280,Geo-distributed
1,6,Geo-distributed
2,9,Geo-distributed
3,14,Geo-distributed
4,16,Geo-distributed
5,30,Geo-distributed
6,40,Geo-distributed
7,43,Geo-distributed
8,46,Geo-distributed
9,49,Geo-distributed
10,50,Geo-distributed
11,60,Geo-distributed
12,82,Geo-distributed
13,85,Geo-distributed
14,100,Geo-distributed
15,102,Geo-distributed
16,103,Geo-distributed
17,112,Geo-distributed
18,151,Geo-distributed
19,173,Geo-distributed
20,175,Geo-distributed
21,181,Geo-distributed
22,184,Geo-distributed
23,188,Geo-distributed
24,200,Geo-distributed
25,203,Geo-distributed
26,270,Geo-distributed
27,286,Geo-distributed
28,288,Geo-distributed
29,291,Geo-distributed
30,293,Geo-distributed
31,301,Geo-distributed
32,302,Geo-distributed
33,307,Geo-distributed
34,311,Geo-distributed
35,313,Geo-distributed
36,316,Geo-distributed
37,320,Geo-distributed
38,324,Geo-distributed
39,341,Geo-distributed
40,347,Geo-distributed
41,357,Geo-distributed
42,360,Geo-distributed
43,361,Geo-distributed
44,364,Geo-distributed
45,367,Geo-distributed
46,404,Geo-distributed
47,487,Geo-distributed
48,489,Geo-distributed
49,491,Geo-distributed
50,492,Geo-distributed
51,503,Geo-distributed
52,505,Geo-distributed
53,519,Geo-distributed
54,541,Geo-distributed
55,544,Geo-distributed
56,547,Geo-distributed
57,548,Geo-distributed
58,548,Geo-distributed
59,550,Geo-distributed
60,553,Geo-distributed
61,554,Geo-distributed
62,584,Geo-distributed
63,586,Geo-distributed
64,590,Geo-distributed
65,593,Geo-distributed
66,627,Geo-distributed
67,637,Geo-distributed
68,639,Geo-distributed
69,641,Geo-distributed
70,656,Geo-distributed
71,657,Geo-distributed
72,664,Geo-distributed
73,684,Geo-distributed
74,685,Geo-distributed
75,708,Geo-distributed
76,709,Geo-distributed
77,710,Geo-distributed
78,714,Geo-distributed
79,716,Geo-distributed
80,718,Geo-distributed
81,785,Geo-distributed
82,787,Geo-distributed
83,795,Geo-distributed
84,797,Geo-distributed
85,803,Geo-distributed
86,819,Geo-distributed
87,820,Geo-distributed
88,824,Geo-distributed
89,825,Geo-distributed
90,827,Geo-distributed
91,831,Geo-distributed
92,833,Geo-distributed
93,834,Geo-distributed
94,836,Geo-distributed
95,836,Geo-distributed
96,839,Geo-distributed
97,841,Geo-distributed
98,850,Geo-distributed
99,875,Geo-distributed
100,876,Geo-distributed
101,878,Geo-distributed
102,881,Geo-distributed
103,882,Geo-distributed
104,885,Geo-distributed
105,886,Geo-distributed
106,888,Geo-distributed
107,1496,Geo-distributed
108,1599,Geo-distributed
109,1689,Geo-distributed
110,1691,Geo-distributed
111,1693,Geo-distributed
112,1694,Geo-distributed
113,1696,Geo-distributed
114,1697,Geo-distributed
115,1739,Geo-distributed
116,1741,Geo-distributed
117,1759,Geo-distributed
118,1772,Geo-distributed
119,1776,Geo-distributed
120,1878,Geo-distributed
121,2141,Geo-distributed
122,2509,Geo-distributed
123,2918,Geo-distributed
124,2919,Geo-distributed
125,2921,Geo-distributed
126,3009,Geo-distributed
127,3010,Geo-distributed
128,3022,Geo-distributed
129,3065,Geo-distributed
130,3070,Geo-distributed
131,3072,Geo-distributed
132,3077,Geo-distributed
133,3078,Geo-distributed
134,3080,Geo-distributed
135,3081,Geo-distributed
136,3082,Geo-distributed
1,3,Geo-distributed
2,5,Geo-distributed
3,10,Geo-distributed
4,14,Geo-distributed
5,19,Geo-distributed
6,22,Geo-distributed
7,26,Geo-distributed
8,27,Geo-distributed
9,42,Geo-distributed
10,49,Geo-distributed
11,52,Geo-distributed
12,58,Geo-distributed
13,80,Geo-distributed
14,88,Geo-distributed
15,91,Geo-distributed
16,93,Geo-distributed
17,95,Geo-distributed
18,99,Geo-distributed
19,101,Geo-distributed
20,103,Geo-distributed
21,106,Geo-distributed
22,109,Geo-distributed
23,111,Geo-distributed
24,111,Geo-distributed
25,113,Geo-distributed
26,131,Geo-distributed
27,142,Geo-distributed
28,144,Geo-distributed
29,145,Geo-distributed
30,162,Geo-distributed
31,164,Geo-distributed
32,167,Geo-distributed
33,171,Geo-distributed
34,173,Geo-distributed
35,183,Geo-distributed
36,250,Geo-distributed
37,253,Geo-distributed
38,275,Geo-distributed
39,313,Geo-distributed
40,322,Geo-distributed
41,328,Geo-distributed
42,331,Geo-distributed
43,337,Geo-distributed
44,339,Geo-distributed
45,343,Geo-distributed
46,353,Geo-distributed
47,359,Geo-distributed
48,360,Geo-distributed
49,362,Geo-distributed
50,383,Geo-distributed
51,386,Geo-distributed
52,389,Geo-distributed
53,392,Geo-distributed
54,395,Geo-distributed
55,405,Geo-distributed
56,417,Geo-distributed
57,418,Geo-distributed
58,421,Geo-distributed
59,422,Geo-distributed
60,437,Geo-distributed
61,449,Geo-distributed
62,451,Geo-distributed
63,517,Geo-distributed
64,519,Geo-distributed
65,602,Geo-distributed
66,604,Geo-distributed
67,606,Geo-distributed
68,609,Geo-distributed
69,611,Geo-distributed
70,645,Geo-distributed
71,646,Geo-distributed
72,648,Geo-distributed
73,652,Geo-distributed
74,653,Geo-distributed
75,662,Geo-distributed
76,663,Geo-distributed
77,667,Geo-distributed
78,669,Geo-distributed
79,677,Geo-distributed
80,679,Geo-distributed
81,702,Geo-distributed
82,704,Geo-distributed
83,706,Geo-distributed
84,708,Geo-distributed
85,709,Geo-distributed
86,713,Geo-distributed
87,714,Geo-distributed
88,716,Geo-distributed
89,722,Geo-distributed
90,724,Geo-distributed
91,729,Geo-distributed
92,766,Geo-distributed
93,772,Geo-distributed
94,774,Geo-distributed
95,788,Geo-distributed
96,790,Geo-distributed
97,794,Geo-distributed
98,795,Geo-distributed
99,817,Geo-distributed
100,826,Geo-distributed
101,828,Geo-distributed
102,831,Geo-distributed
103,934,Geo-distributed
104,1542,Geo-distributed
105,1547,Geo-distributed
106,1577,Geo-distributed
107,1578,Geo-distributed
108,1595,Geo-distributed
109,1686,Geo-distributed
110,1788,Geo-distributed
111,1807,Geo-distributed
112,1808,Geo-distributed
113,1812,Geo-distributed
114,1827,Geo-distributed
115,1829,Geo-distributed
116,1832,Geo-distributed
117,2096,Geo-distributed
118,2108,Geo-distributed
119,2476,Geo-distributed
120,2477,Geo-distributed
121,2480,Geo-distributed
122,2683,Geo-distributed
123,2685,Geo-distributed
124,2689,Geo-distributed
125,2730,Geo-distributed
126,2731,Geo-distributed
127,2732,Geo-distributed
128,2757,Geo-distributed
129,2759,Geo-distributed
130,2760,Geo-distributed
131,2761,Geo-distributed
132,3169,Geo-distributed
133,3170,Geo-distributed
134,3172,Geo-distributed
135,3213,Geo-distributed
136,3214,Geo-distributed
1,8,Geo-distributed
2,12,Geo-distributed
3,16,Geo-distributed
4,18,Geo-distributed
5,20,Geo-distributed
6,42,Geo-distributed
7,45,Geo-distributed
8,49,Geo-distributed
9,51,Geo-distributed
10,54,Geo-distributed
11,71,Geo-distributed
12,78,Geo-distributed
13,81,Geo-distributed
14,86,Geo-distributed
15,89,Geo-distributed
16,95,Geo-distributed
17,97,Geo-distributed
18,99,Geo-distributed
19,101,Geo-distributed
20,103,Geo-distributed
21,104,Geo-distributed
22,106,Geo-distributed
23,108,Geo-distributed
24,118,Geo-distributed
25,130,Geo-distributed
26,133,Geo-distributed
27,136,Geo-distributed
28,137,Geo-distributed
29,140,Geo-distributed
30,146,Geo-distributed
31,213,Geo-distributed
32,216,Geo-distributed
33,218,Geo-distributed
34,221,Geo-distributed
35,238,Geo-distributed
36,243,Geo-distributed
37,244,Geo-distributed
38,327,Geo-distributed
39,337,Geo-distributed
40,348,Geo-distributed
41,356,Geo-distributed
42,370,Geo-distributed
43,372,Geo-distributed
44,376,Geo-distributed
45,380,Geo-distributed
46,447,Geo-distributed
47,451,Geo-distributed
48,454,Geo-distributed
49,457,Geo-distributed
50,462,Geo-distributed
51,464,Geo-distributed
52,472,Geo-distributed
53,474,Geo-distributed
54,475,Geo-distributed
55,477,Geo-distributed
56,480,Geo-distributed
57,482,Geo-distributed
58,483,Geo-distributed
59,484,Geo-distributed
60,486,Geo-distributed
61,488,Geo-distributed
62,503,Geo-distributed
63,505,Geo-distributed
64,506,Geo-distributed
65,508,Geo-distributed
66,545,Geo-distributed
67,555,Geo-distributed
68,564,Geo-distributed
69,565,Geo-distributed
70,566,Geo-distributed
71,570,Geo-distributed
72,571,Geo-distributed
73,572,Geo-distributed
74,594,Geo-distributed
75,598,Geo-distributed
76,601,Geo-distributed
77,604,Geo-distributed
78,606,Geo-distributed
79,608,Geo-distributed
80,610,Geo-distributed
81,612,Geo-distributed
82,632,Geo-distributed
83,636,Geo-distributed
84,638,Geo-distributed
85,648,Geo-distributed
86,649,Geo-distributed
87,683,Geo-distributed
88,692,Geo-distributed
89,700,Geo-distributed
90,706,Geo-distributed
91,720,Geo-distributed
92,720,Geo-distributed
93,722,Geo-distributed
94,752,Geo-distributed
95,766,Geo-distributed
96,767,Geo-distributed
97,857,Geo-distributed
98,894,Geo-distributed
99,1097,Geo-distributed
100,1122,Geo-distributed
101,1124,Geo-distributed
102,1127,Geo-distributed
103,1150,Geo-distributed
104,1151,Geo-distributed
105,1157,Geo-distributed
106,1161,Geo-distributed
107,1182,Geo-distributed
108,1185,Geo-distributed
109,1187,Geo-distributed
110,1555,Geo-distributed
111,1574,Geo-distributed
112,1662,Geo-distributed
113,1667,Geo-distributed
114,1668,Geo-distributed
115,1680,Geo-distributed
116,2288,Geo-distributed
117,2289,Geo-distributed
118,2291,Geo-distributed
119,2293,Geo-distributed
120,2395,Geo-distributed
121,2436,Geo-distributed
122,2438,Geo-distributed
123,2439,Geo-distributed
124,2440,Geo-distributed
125,2442,Geo-distributed
126,2545,Geo-distributed
127,2546,Geo-distributed
128,2559,Geo-distributed
129,2561,Geo-distributed
130,2562,Geo-distributed
131,2564,Geo-distributed
132,2828,Geo-distributed
133,2829,Geo-distributed
134,3237,Geo-distributed
135,3239,Geo-distributed
136,3240,Geo-distributed
1,10,Geo-distributed
2,52,Geo-distributed
3,56,Geo-distributed
4,78,Geo-distributed
5,81,Geo-distributed
6,85,Geo-distributed
7,87,Geo-distributed
8,89,Geo-distributed
9,92,Geo-distributed
10,131,Geo-distributed
11,133,Geo-distributed
12,200,Geo-distributed
13,206,Geo-distributed
14,215,Geo-distributed
15,218,Geo-distributed
16,230,Geo-distributed
17,237,Geo-distributed
18,248,Geo-distributed
19,315,Geo-distributed
20,317,Geo-distributed
21,319,Geo-distributed
22,320,Geo-distributed
23,323,Geo-distributed
24,325,Geo-distributed
25,337,Geo-distributed
26,341,Geo-distributed
27,344,Geo-distributed
28,346,Geo-distributed
29,348,Geo-distributed
30,351,Geo-distributed
31,368,Geo-distributed
32,370,Geo-distributed
33,378,Geo-distributed
34,379,Geo-distributed
35,382,Geo-distributed
36,387,Geo-distributed
37,397,Geo-distributed
38,420,Geo-distributed
39,438,Geo-distributed
40,440,Geo-distributed
41,444,Geo-distributed
42,448,Geo-distributed
43,450,Geo-distributed
44,453,Geo-distributed
45,468,Geo-distributed
46,469,Geo-distributed
47,475,Geo-distributed
48,478,Geo-distributed
49,479,Geo-distributed
50,481,Geo-distributed
51,483,Geo-distributed
52,486,Geo-distributed
53,489,Geo-distributed
54,491,Geo-distributed
55,494,Geo-distributed
56,515,Geo-distributed
57,525,Geo-distributed
58,527,Geo-distributed
59,529,Geo-distributed
60,535,Geo-distributed
61,536,Geo-distributed
62,546,Geo-distributed
63,548,Geo-distributed
64,550,Geo-distributed
65,567,Geo-distributed
66,570,Geo-distributed
67,572,Geo-distributed
68,574,Geo-distributed
69,577,Geo-distributed
70,581,Geo-distributed
71,585,Geo-distributed
72,594,Geo-distributed
73,601,Geo-distributed
74,626,Geo-distributed
75,627,Geo-distributed
76,627,Geo-distributed
77,630,Geo-distributed
78,630,Geo-distributed
79,634,Geo-distributed
80,671,Geo-distributed
81,676,Geo-distributed
82,678,Geo-distributed
83,680,Geo-distributed
84,694,Geo-distributed
85,695,Geo-distributed
86,718,Geo-distributed
87,809,Geo-distributed
88,815,Geo-distributed
89,897,Geo-distributed
90,898,Geo-distributed
91,912,Geo-distributed
92,946,Geo-distributed
93,966,Geo-distributed
94,970,Geo-distributed
95,1173,Geo-distributed
96,1175,Geo-distributed
97,1179,Geo-distributed
98,1182,Geo-distributed
99,1212,Geo-distributed
100,1216,Geo-distributed
101,1222,Geo-distributed
102,1237,Geo-distributed
103,1239,Geo-distributed
104,1281,Geo-distributed
105,1283,Geo-distributed
106,1284,Geo-distributed
107,1287,Geo-distributed
108,1288,Geo-distributed
109,1289,Geo-distributed
110,1298,Geo-distributed
111,1310,Geo-distributed
112,1311,Geo-distributed
113,1313,Geo-distributed
114,1314,Geo-distributed
115,1319,Geo-distributed
116,1421,Geo-distributed
117,1789,Geo-distributed
118,1790,Geo-distributed
119,1792,Geo-distributed
120,1794,Geo-distributed
121,1796,Geo-distributed
122,1797,Geo-distributed
123,1799,Geo-distributed
124,1800,Geo-distributed
125,2408,Geo-distributed
126,2409,Geo-distributed
127,2411,Geo-distributed
128,2413,Geo-distributed
129,2415,Geo-distributed
130,2518,Geo-distributed
131,2781,Geo-distributed
132,3189,Geo-distributed
133,3277,Geo-distributed
134,3279,Geo-distributed
135,3297,Geo-distributed
136,3301,Geo-distributed
1,6,Geo-distributed
2,9,Geo-distributed
3,15,Geo-distributed
4,30,Geo-distributed
5,33,Geo-distributed
6,35,Geo-distributed
7,102,Geo-distributed
8,366,Geo-distributed
9,368,Geo-distributed
10,371,Geo-distributed
11,454,Geo-distributed
12,457,Geo-distributed
13,462,Geo-distributed
14,464,Geo-distributed
15,470,Geo-distributed
16,478,Geo-distributed
17,481,Geo-distributed
18,498,Geo-distributed
19,499,Geo-distributed
20,516,Geo-distributed
21,522,Geo-distributed
22,526,Geo-distributed
23,540,Geo-distributed
24,551,Geo-distributed
25,563,Geo-distributed
26,567,Geo-distributed
27,634,Geo-distributed
28,636,Geo-distributed
29,658,Geo-distributed
30,660,Geo-distributed
31,663,Geo-distributed
32,665,Geo-distributed
33,670,Geo-distributed
34,673,Geo-distributed
35,676,Geo-distributed
36,686,Geo-distributed
37,688,Geo-distributed
38,690,Geo-distributed
39,700,Geo-distributed
40,702,Geo-distributed
41,705,Geo-distributed
42,715,Geo-distributed
43,717,Geo-distributed
44,727,Geo-distributed
45,730,Geo-distributed
46,734,Geo-distributed
47,736,Geo-distributed
48,737,Geo-distributed
49,738,Geo-distributed
50,740,Geo-distributed
51,742,Geo-distributed
52,746,Geo-distributed
53,755,Geo-distributed
54,757,Geo-distributed
55,761,Geo-distributed
56,764,Geo-distributed
57,772,Geo-distributed
58,774,Geo-distributed
59,776,Geo-distributed
60,813,Geo-distributed
61,814,Geo-distributed
62,844,Geo-distributed
63,859,Geo-distributed
64,881,Geo-distributed
65,884,Geo-distributed
66,885,Geo-distributed
67,887,Geo-distributed
68,888,Geo-distributed
69,891,Geo-distributed
70,892,Geo-distributed
71,894,Geo-distributed
72,896,Geo-distributed
73,910,Geo-distributed
74,918,Geo-distributed
75,931,Geo-distributed
76,932,Geo-distributed
77,934,Geo-distributed
78,954,Geo-distributed
79,955,Geo-distributed
80,956,Geo-distributed
81,958,Geo-distributed
82,962,Geo-distributed
83,964,Geo-distributed
84,970,Geo-distributed
85,972,Geo-distributed
86,973,Geo-distributed
87,978,Geo-distributed
88,979,Geo-distributed
89,981,Geo-distributed
90,986,Geo-distributed
91,990,Geo-distributed
92,992,Geo-distributed
93,994,Geo-distributed
94,1015,Geo-distributed
95,1017,Geo-distributed
96,1040,Geo-distributed
97,1059,Geo-distributed
98,1060,Geo-distributed
99,1063,Geo-distributed
100,1066,Geo-distributed
101,1068,Geo-distributed
102,1102,Geo-distributed
103,1111,Geo-distributed
104,1199,Geo-distributed
105,1236,Geo-distributed
106,1238,Geo-distributed
107,1240,Geo-distributed
108,1242,Geo-distributed
109,1246,Geo-distributed
110,1248,Geo-distributed
111,1250,Geo-distributed
112,1275,Geo-distributed
113,1683,Geo-distributed
114,1688,Geo-distributed
115,1790,Geo-distributed
116,1791,Geo-distributed
117,1833,Geo-distributed
118,1834,Geo-distributed
119,1836,Geo-distributed
120,1837,Geo-distributed
121,1838,Geo-distributed
122,1839,Geo-distributed
123,1942,Geo-distributed
124,1944,Geo-distributed
125,1946,Geo-distributed
126,1948,Geo-distributed
127,2151,Geo-distributed
128,2241,Geo-distributed
129,2245,Geo-distributed
130,2246,Geo-distributed
131,2249,Geo-distributed
132,2617,Geo-distributed
133,2629,Geo-distributed
134,3237,Geo-distributed
135,3238,Geo-distributed
136,3240,Geo-distributed
1,15,Geo-distributed
2,45,Geo-distributed
3,53,Geo-distributed
4,76,Geo-distributed
5,84,Geo-distributed
6,87,Geo-distributed
7,91,Geo-distributed
8,93,Geo-distributed
9,94,Geo-distributed
10,96,Geo-distributed
11,98,Geo-distributed
12,108,Geo-distributed
13,116,Geo-distributed
14,128,Geo-distributed
15,142,Geo-distributed
16,157,Geo-distributed
17,167,Geo-distributed
18,169,Geo-distributed
19,186,Geo-distributed
20,191,Geo-distributed
21,208,Geo-distributed
22,210,Geo-distributed
23,213,Geo-distributed
24,296,Geo-distributed
25,298,Geo-distributed
26,300,Geo-distributed
27,304,Geo-distributed
28,306,Geo-distributed
29,308,Geo-distributed
30,310,Geo-distributed
31,316,Geo-distributed
32,338,Geo-distributed
33,342,Geo-distributed
34,345,Geo-distributed
35,383,Geo-distributed
36,387,Geo-distributed
37,389,Geo-distributed
38,391,Geo-distributed
39,395,Geo-distributed
40,396,Geo-distributed
41,399,Geo-distributed
42,421,Geo-distributed
43,423,Geo-distributed
44,426,Geo-distributed
45,429,Geo-distributed
46,431,Geo-distributed
47,435,Geo-distributed
48,502,Geo-distributed
49,504,Geo-distributed
50,510,Geo-distributed
51,518,Geo-distributed
52,522,Geo-distributed
53,532,Geo-distributed
54,534,Geo-distributed
55,544,Geo-distributed
56,555,Geo-distributed
57,558,Geo-distributed
58,581,Geo-distributed
59,583,Geo-distributed
60,585,Geo-distributed
61,586,Geo-distributed
62,587,Geo-distributed
63,588,Geo-distributed
64,597,Geo-distributed
65,663,Geo-distributed
66,665,Geo-distributed
67,768,Geo-distributed
68,771,Geo-distributed
69,772,Geo-distributed
70,774,Geo-distributed
71,777,Geo-distributed
72,819,Geo-distributed
73,822,Geo-distributed
74,823,Geo-distributed
75,827,Geo-distributed
76,829,Geo-distributed
77,831,Geo-distributed
78,840,Geo-distributed
79,865,Geo-distributed
80,866,Geo-distributed
81,900,Geo-distributed
82,915,Geo-distributed
83,917,Geo-distributed
84,918,Geo-distributed
85,924,Geo-distributed
86,926,Geo-distributed
87,928,Geo-distributed
88,929,Geo-distributed
89,933,Geo-distributed
90,938,Geo-distributed
91,952,Geo-distributed
92,953,Geo-distributed
93,955,Geo-distributed
94,957,Geo-distributed
95,958,Geo-distributed
96,978,Geo-distributed
97,979,Geo-distributed
98,980,Geo-distributed
99,983,Geo-distributed
100,985,Geo-distributed
101,987,Geo-distributed
102,989,Geo-distributed
103,1026,Geo-distributed
104,1030,Geo-distributed
105,1034,Geo-distributed
106,1036,Geo-distributed
107,1038,Geo-distributed
108,1039,Geo-distributed
109,1042,Geo-distributed
110,1046,Geo-distributed
111,1047,Geo-distributed
112,1049,Geo-distributed
113,1050,Geo-distributed
114,1152,Geo-distributed
115,1154,Geo-distributed
116,1156,Geo-distributed
117,1524,Geo-distributed
118,1537,Geo-distributed
119,1540,Geo-distributed
120,1542,Geo-distributed
121,1543,Geo-distributed
122,1561,Geo-distributed
123,1566,Geo-distributed
124,1568,Geo-distributed
125,1569,Geo-distributed
126,2177,Geo-distributed
127,2179,Geo-distributed
128,2267,Geo-distributed
129,2357,Geo-distributed
130,2398,Geo-distributed
131,2399,Geo-distributed
132,2807,Geo-distributed
133,2812,Geo-distributed
134,2813,Geo-distributed
135,3077,Geo-distributed
136,3280,Geo-distributed
1,9,Geo-distributed
2,77,Geo-distributed
3,97,Geo-distributed
4,100,Geo-distributed
5,108,Geo-distributed
6,110,Geo-distributed
7,113,Geo-distributed
8,121,Geo-distributed
9,124,Geo-distributed
10,146,Geo-distributed
11,150,Geo-distributed
12,171,Geo-distributed
13,174,Geo-distributed
14,176,Geo-distributed
15,181,Geo-distributed
16,183,Geo-distributed
17,266,Geo-distributed
18,275,Geo-distributed
19,276,Geo-distributed
20,278,Geo-distributed
21,279,Geo-distributed
22,281,Geo-distributed
23,285,Geo-distributed
24,289,Geo-distributed
25,290,Geo-distributed
26,291,Geo-distributed
27,292,Geo-distributed
28,296,Geo-distributed
29,306,Geo-distributed
30,309,Geo-distributed
31,376,Geo-distributed
32,377,Geo-distributed
33,386,Geo-distributed
34,390,Geo-distributed
35,412,Geo-distributed
36,418,Geo-distributed
37,420,Geo-distributed
38,429,Geo-distributed
39,444,Geo-distributed
40,448,Geo-distributed
41,450,Geo-distributed
42,452,Geo-distributed
43,457,Geo-distributed
44,457,Geo-distributed
45,460,Geo-distributed
46,471,Geo-distributed
47,472,Geo-distributed
48,475,Geo-distributed
49,477,Geo-distributed
50,492,Geo-distributed
51,497,Geo-distributed
52,499,Geo-distributed
53,501,Geo-distributed
54,517,Geo-distributed
55,519,Geo-distributed
56,521,Geo-distributed
57,524,Geo-distributed
58,531,Geo-distributed
59,533,Geo-distributed
60,535,Geo-distributed
61,557,Geo-distributed
62,558,Geo-distributed
63,567,Geo-distributed
64,604,Geo-distributed
65,608,Geo-distributed
66,611,Geo-distributed
67,615,Geo-distributed
68,616,Geo-distributed
69,630,Geo-distributed
